RowID,CollectionDate,Site,Speaker,Utterance,Content_Focus,Media_Production,Inclusive_Disposition,Social_Disposition
193,20170422,NYSCI,Yvonne,No I don't think so,0,0,0,0
194,20170422,NYSCI,Gabriella,What's the name again can you repeat it?,0,0,0,0
195,20170422,SAG,Denis,Robin Sharma,0,0,0,0
196,20170422,NYSCI,Gabriella,No it sounds familiar but I don't think I know it,0,0,0,0
197,20170422,NYSCI,Yvonne,Sorry who is he?,0,0,0,0
198,20170422,SAG,Denis,So Robin Sharma is mostly from North America and what he do is about and different summits just to give people inspiration to tell them about how to lead their lives successfully so I do read this person's book and sometimes the movie when I feel inspired when I think about life yeah thank you!,0,0,0,0
199,20170422,NYSCI,Yvonne,That's really cool. Would you mind typing the name in the group chat so we can look him up afterwards?,0,0,0,1
200,20170422,SAG,Denis,Okay let me type his name so maybe afterward you can look him up on Youtube and watch some of the movies,0,0,0,0
201,20170422,NYSCI,Yvonne,Definitely thank you for sharing,0,0,0,1
202,20170422,SAG,Ateamate,Can I add something about Robin Sharma?,0,0,0,0
203,20170422,NYSCI,Yvonne,Yeah go ahead,0,0,0,0
204,20170422,MPESA,Ashley,Robin Sharma is a Canadian writer and leadership speaker best known for his Monk Who Sold His Ferrari Series so yeah he's a Canadian writer and leadership speaker,0,0,0,0
205,20170422,SAG,Denis,Thank you Ashley,0,0,0,0
206,20170422,MPESA,Ashley,You're welcome. On that note can I say about my inspirational career and goals? Okay so okay when I'm old enough I'd like to be a pediatric surgeon I will say that and when I was in class like it was around 2013 I watched this amazing series called Greys Anatomy. You've heard of it Grey's Anatomy? Yeah so I really like the way they were doing the surgeries and stuff saving lives the drama in hospital the life it really inspired me and looking back at my home place many children are dying and it they're dying unexpectedly can't even explain what happened so that really inspired me I said yeah I love surgeries and being in hospitals so why shouldn't I choose that field so I chose pediatrics because of the children that are suffering you know there's no one who can (inaudible) so I think that is what inspires me Grey's Anatomy and looking back at home,0,0,0,0
207,20170422,NYSCI,Yvonne,That's really moving thank you for sharing that. I love that you already have a goal in mind and that you know what you wanna be and how you wanna help the world that's really awesome I love that. Um does anybody wanna say some last thoughts before we sign off?,0,0,0,1
208,20170422,IC4,Danielle,This is Danielle I just have a quick question. I have never heard of his person before Robin Sharma how popular is he? How do you know him?,0,0,0,0
209,20170422,MPESA,Ashley,I know him from my school you know our school is a leadership school so most of the time we tend to go to Youtube and look for leadership talks and most of them so that's how I knew him the minute I saw his name the first time I was in school I just Googled him and I think that's how I knew him but I didn't know he acts and he's a writer I just thought he was an inspirational speaker.,0,0,0,0
210,20170422,IC4,Danielle,Oh interesting thank you for sharing that interesting. Sorry that was my last comment,0,0,0,1
211,20170422,NYSCI,Yvonne,No don't be sorry does anybody else have anything to say before we do closing?,0,0,0,0
212,20170422,IC4,Dr. H,Just Yvonne I think we're very eager to have everyone spend a few minutes entering reflections after the meeting so please remind people to do that,0,0,1,0
213,20170422,NYSCI,Yvonne,Yeah I was gonna say that after if after everyone sort of wants to say their last comments,0,0,0,0
214,20170422,IC4,Dr. H,Great thank you,0,0,0,0
215,20170422,NYSCI,Yvonne,On the link if you guys don't have access to the agenda that Danielle sent in the group chat if you click that there's a section on the bottom of the page where you can sort of talk about your feedback on this session and please do so right after so it's sort of fresh in your mind so it really helps for future meetings and stuff like that,0,0,0,0
216,20170422,NYSCI,Yvonne,If that's everything people have to say thank you so much for taking the time to come to this meeting and it was a pleasure talking to all of you I loved hearing your thoughts and I loved your videos so much thank you so much everybody.,0,0,0,1
217,20170422,NYSCI,Gabriella,Bye nice seeing you guys,0,0,0,0
218,20170422,IC4,Danielle,Nice work Yvonne  Atemate thank you,0,0,0,1
219,20170422,SAG,Ateamate,Welcome!,0,0,0,0
220,20170422,NYSCI,Yvonne,I'm gonna sign off now thank you everybody bye,0,0,0,0
221,20170422,IC4,Danielle,Thank you so much New York Hall of Science bye,0,0,0,0
222,20170422,MPESA,Ashley,Bye,0,0,0,0
223,20181109,IC4,Ish,I have a different project segment  everyone has been working on  so I guess we'll start with you  Jake.,0,0,1,0
224,20181109,SVHS,Jake,Uh  I don't have anything to share tonight  uh mostly just to monitor and meet new people and see what everyone is up to.,0,0,0,1
225,20181109,IC4,Ish,Okay. That's Great. Yeah like um  when people  share their projects  like you chime in and give your own opinion  um what you feel about the project. Okay  So  how about Tenzin  Elaine  Allison  what's cooking up at NySci? ,0,0,1,0
226,20181109,NYSCI,Elaine,I just finished a project on um...so basically like  alright  so basically  we had this alumni for like...alright  wait let me explain to this  so for you know what NYSci is. So  basically  we're a science museum  right? And then we had like these like  interns  I guess  who  threre on the like the museum floor and it's like tell the visitors how about museum and science stuff and then basically we interviewed one of the alumni  um  who is currently like  she's in like the video production industry  I guess. And yeah  we interviewed her and I edited the video.,0,1,0,0
227,20181109,IC4,Ish,Oh cool. That's so cool. Do you have it on you? Can show it today or no?,0,0,0,1
228,20181109,NYSCI,Elaine,Yeah. Yeah. I just posted a link on groupchat.,0,0,0,0
229,20181109,IC4,Ish,OKay. Let's just go around and see what everyone's working on and then we'll come back to you alright Elaine?,0,0,1,0
231,20181109,IC4,Ish,Okay. Allison  were you working...Allison and Tenzin  were you working with Elaine or did you guys have separate projects?,0,0,1,0
232,20181109,NYSCI,Tenzin,Well  I actually was collaborating with someone from Kenya named Kimani.,0,0,0,0
234,20181109,NYSCI,Tenzin,We're doing this video on um broadcasting and sports and sort of a from...I'm Lagging?,0,1,0,0
235,20181109,IC4,Ish,I think...you lag on my end.,0,0,0,0
236,20181109,NYSCI,Tenzin,Can anyone else hear me?,0,0,0,0
237,20181109,NYSCI,Elaine,OK. Yeah  we can hear you.,0,0,0,0
238,20181109,NYSCI,Tenzin,Should I speak slower or something?,0,0,0,0
239,20181109,IC4,Ish,No  it's fine. I think you're a good pace.,0,0,0,0
240,20181109,NYSCI,Tenzin,OK. Um  I'm collaborating with Kimani from Kenya and we're making a video on broadcasting and sports  um and how that's changed from back then verses now and how technology is sort of changed our way of viewing sports. And I'm actually filming it tomorrow.,0,1,0,0
241,20181109,IC4,Ish,Cool. So  Yeah  do you have a video?,0,0,0,0
242,20181109,NYSCI,Tenzin,Yeah. tomorrow.,0,0,0,0
243,20181109,IC4,Ish,Oh  okay. I guess look me up on my next meeting for that one then.,0,0,0,0
244,20181109,NYSCI,Tenzin,Yeah.,0,0,0,0
245,20181109,IC4,Ish,How about you Allison? Anything good?,0,0,1,0
